행정구역,성별,연령별,2000 년,2001 년,2002 년,2003 년,2004 년,2005 년,2006 년,2007 년,2008 년,2009 년,2010 년,2011 년,2012 년,2013 년,2014 년,2015 년,2016 년,2017 년,2018 년,2019 년,2020 년,2021 년
광주광역시,남자,50세,6786,6484.5,6904.5,7121,7183.5,8298.5,8805,9376,10060,10656,11846.5,11992,11477,11375.5,11303.5,11488,11857,11941.5,12438,12658,12654,13053.5
광주광역시,남자,51세,6623.5,6711,6401.5,6833,7016,7077.5,8220,8736,9300,9993.5,10611,11791,11920.5,11406,11296.5,11196.5,11365,11730.5,11820.5,12352,12585,12553.5
광주광역시,남자,52세,6559.5,6566.5,6629,6294,6717,6916,6983,8137,8700.5,9270.5,9936.5,10518,11695.5,11851.5,11332.5,11200,11101.5,11267,11627.5,11742,12273.5,12498.5
광주광역시,남자,53세,6087.5,6471.5,6494.5,6552,6200.5,6628,6829,6917.5,8098.5,8654,9210,9875,10436,11579.5,11718.5,11237,11114,10997,11143,11531.5,11657,12151
광주광역시,남자,54세,5170,6020.5,6421,6409,6439,6107.5,6547,6761,6868.5,8047,8578,9137,9808,10340.5,11473.5,11608,11112.5,10993,10868.5,11025.5,11404,11527
광주광역시,남자,55세,4866,5135.5,5964.5,6323.5,6298.5,6348.5,6024.5,6490,6713.5,6812.5,7990,8518,9044,9694,10268,11394,11473,10990,10901,10769,10897.5,11263
광주광역시,남자,56세,4663.5,4806.5,5075,5897,6242,6201.5,6252.5,5943.5,6415.5,6636,6756.5,7948,8457,8980,9620,10153,11251.5,11342.5,10856.5,10772,10685,10815
광주광역시,남자,57세,5509.5,4618.5,4761,5018.5,5816.5,6152,6118,6194,5913.5,6388,6586.5,6682,7887,8371.5,8864.5,9505,10040,11126.5,11216,10759,10662.5,10560
광주광역시,남자,58세,5760,5455.5,4558.5,4696,4945,5731.5,6098.5,6091.5,6141.5,5867.5,6355,6542.5,6613,7814.5,8315,8782,9401.5,9925,10998,11100.5,10627.5,10499
광주광역시,남자,59세,4608,5689,5384,4493,4616,4878.5,5658,6016.5,6034.5,6081,5813.5,6294.5,6469.5,6547,7744.5,8242.5,8680.5,9294.5,9821,10876,10979,10482
광주광역시,남자,60세,4262,4534,5590.5,5277,4411,4549,4811,5596.5,5963,5969.5,6027.5,5780.5,6245,6413,6506.5,7687.5,8149.5,8601,9210.5,9718,10767,10843.5
광주광역시,남자,61세,4161.5,4193.5,4467,5497.5,5179.5,4335,4473,4743.5,5536,5895.5,5894.5,5958,5719,6176.5,6334.5,6425,7598.5,8054.5,8487,9084.5,9572,10576
광주광역시,남자,62세,3843,4098.5,4128,4394.5,5390,5102.5,4305.5,4435,4712,5484.5,5837.5,5871,5935,5680,6126.5,6285,6370,7510.5,7945,8370.5,8963,9424.5
광주광역시,남자,63세,3413,3787,4020,4048,4321.5,5301.5,5023.5,4243,4365.5,4633.5,5418.5,5792.5,5832.5,5885.5,5619,6050.5,6205,6282.5,7396.5,7829,8235,8800.5
광주광역시,남자,64세,3211,3334.5,3699.5,3925.5,3953.5,4236.5,5232.5,4972,4186.5,4294,4566.5,5353.5,5719.5,5761.5,5799.5,5514,5949.5,6113,6173.5,7285.5,7731,8081
광주광역시,남자,65세,3090.5,3131,3260.5,3618,3833,3870.5,4149,5144,4889.5,4114,4241.5,4515.5,5284,5655.5,5690,5716.5,5448.5,5861.5,6015,6094,7179,7580.5
광주광역시,남자,66세,2647,3013.5,3053.5,3201,3548,3753,3796,4074,5024,4786.5,4062,4194.5,4468.5,5213,5581.5,5610.5,5628,5358,5753,5932.5,6020.5,7084
광주광역시,남자,67세,2262,2580.5,2955,2982,3113.5,3456,3685.5,3730,3980.5,4940.5,4716,3997.5,4143,4412.5,5130,5491.5,5523,5533,5266,5648,5815,5896
광주광역시,남자,68세,2047.5,2207,2498.5,2866.5,2893.5,2994.5,3354.5,3598,3626.5,3897,4843,4640.5,3956.5,4094,4362,5052.5,5376,5415.5,5448.5,5180.5,5558.5,5712
광주광역시,남자,69세,1841.5,1969.5,2153.5,2440.5,2790,2820,2924,3258,3505.5,3561.5,3822.5,4733.5,4541,3884.5,4006,4267,4951.5,5272.5,5326.5,5355.5,5081.5,5454.5
광주광역시,남자,70세,1875.5,1786.5,1901,2089,2374.5,2701,2736.5,2853.5,3169.5,3424.5,3501,3760,4663.5,4460,3788,3912.5,4181.5,4860.5,5171.5,5211,5241,4978.5
광주광역시,남자,71세,1759.5,1809,1716,1835.5,2009,2297.5,2629,2653,2775,3097,3341.5,3412.5,3664,4565,4377,3712.5,3829.5,4087.5,4758,5053,5083.5,5121
광주광역시,남자,72세,1496.5,1660,1719.5,1639,1769,1941,2216.5,2550,2573.5,2690.5,3014,3247,3325,3594.5,4459.5,4271,3632,3746.5,3987.5,4628,4921.5,4959
광주광역시,남자,73세,1346.5,1438.5,1594.5,1641.5,1556.5,1697.5,1880.5,2140.5,2458,2483,2615,2948.5,3168,3230,3489.5,4349,4171,3556,3659,3886,4514,4802.5
광주광역시,남자,74세,1148,1267.5,1359.5,1522.5,1570,1491,1633,1813.5,2062,2386,2421,2539.5,2852,3065,3138.5,3389.5,4239,4072,3458.5,3563,3787,4403
광주광역시,남자,75세,1047,1089.5,1188,1278.5,1443.5,1484,1415.5,1573.5,1755.5,1994.5,2296.5,2335,2459,2757,2973,3033,3267.5,4120.5,3951.5,3344,3465.5,3693
광주광역시,남자,76세,994.5,979,1031,1124,1208,1372,1412.5,1347,1494,1672.5,1918.5,2211,2247,2360,2643.5,2853,2915,3151.5,3975,3825.5,3247,3357
광주광역시,남자,77세,910,937,911.5,959,1070,1157.5,1307,1338.5,1289,1439,1604.5,1832.5,2106,2159.5,2276.5,2547,2755,2796.5,3018,3846,3704.5,3123
광주광역시,남자,78세,775.5,845.5,867,849,897.5,1005.5,1086.5,1226,1267,1225,1361.5,1513.5,1736,2003.5,2061,2176.5,2428.5,2643,2706.5,2911,3677,3543
광주광역시,남자,79세,651,725.5,782.5,789,776.5,820.5,933,1021.5,1151.5,1190.5,1147,1266,1416,1642,1895,1947,2069.5,2323.5,2529.5,2587,2784.5,3529
광주광역시,남자,80세,534.5,599.5,670.5,717,718,707,761.5,871.5,954,1069,1107.5,1074,1184.5,1319,1542,1783,1824,1949.5,2208,2412,2463,2662.5
광주광역시,남자,81세,434.5,482,543,612,655.5,652.5,640.5,683,783.5,879.5,998,1028.5,995,1108.5,1240,1456.5,1669.5,1702.5,1828.5,2072.5,2273.5,2326.5
광주광역시,남자,82세,380.5,392.5,431.5,479.5,549.5,599.5,597.5,578,617.5,712.5,807,916,934.5,906.5,1022,1149,1366.5,1576,1596.5,1728,1964,2128.5
광주광역시,남자,83세,330.5,332,349,383,431.5,482,524.5,532.5,519,568,660.5,737,829.5,845,820,928.5,1055,1252.5,1430,1467.5,1611.5,1831.5
광주광역시,남자,84세,258,293,297,311.5,338.5,378,425,469.5,483.5,471.5,510,586.5,658,748.5,766.5,752,848,957,1141,1317,1349,1481.5
광주광역시,남자,85세,218.5,207.5,243.5,259.5,274,293.5,328,371.5,400.5,426,425.5,447,520,587,670.5,686,667.5,761.5,872,1035,1182,1212
광주광역시,남자,86세,181,186,182,215.5,230,242.5,251,275,316.5,356,372.5,362,385.5,453,520,602.5,625.5,608,686.5,781.5,924,1062.5
광주광역시,남자,87세,134,153,161,151.5,177,193,201.5,207.5,227,274,312.5,323.5,325.5,345.5,394,449,527.5,554.5,527.5,598.5,690.5,817
광주광역시,남자,88세,96.5,105.5,122.5,130,129,152,166.5,169.5,169,186,229.5,265.5,275.5,277,294.5,335.5,385.5,456,471.5,460.5,528.5,601.5
광주광역시,남자,89세,74.5,79,78.5,91.5,108.5,110.5,126,141,141,138,150.5,189.5,219,233,234.5,241,286.5,325,388,408,393,457
광주광역시,남자,90세,60,63.5,67,61,70,87.5,92.5,100,110,113,110,121,154.5,183,190,190,203.5,238.5,267.5,326,350.5,332.5
광주광역시,남자,91세,44,43,47.5,47.5,46.5,59,74,72,70,85,89,88.5,100,124.5,152,154,147.5,161,192.5,218,273,295
광주광역시,남자,92세,34,36,36.5,34.5,33,33,41,55,57,54,61.5,66.5,65.5,72,100.5,128,124,117,126.5,153.5,175,225
광주광역시,남자,93세,20.5,23.5,26.5,25.5,23.5,23.5,25.5,30.5,37,41,39.5,45,54,54.5,55,73.5,101.5,102,91,102.5,127.5,140
광주광역시,남자,94세,17,13.5,14.5,18.5,18.5,17,18,17,17.5,27.5,32,29.5,34.5,38,38.5,41.5,55.5,79.5,76,65,80,100.5
광주광역시,남자,95세,9,13,11,9.5,13,14.5,13,15,13,11.5,19.5,23.5,19.5,22.5,28.5,31,32,43,62,59,50,59
광주광역시,남자,96세,5,6.5,9,9,6.5,9.5,11,11,13.5,11,8,14,20,16.5,16.5,23,26.5,23.5,29,40.5,38.5,35.5
광주광역시,남자,97세,4,3.5,5.5,6,5.5,6,5.5,6,6,9,9,5,9,14,13,13.5,19.5,22,17.5,20.5,32,31.5
광주광역시,남자,98세,3,3.5,2.5,2.5,3,4,5,4,3.5,5,8.5,6.5,3,6,10.5,10.5,9.5,12.5,15.5,16.5,18,20
광주광역시,남자,99세,1.5,2,2.5,1.5,2,2.5,3,4,4,3.5,4,5.5,4.5,3,3.5,5.5,7,7,9,11,11,11
광주광역시,여자,0세,9290.5,8862,7733,7106.5,6833,6346,6084.5,6463.5,6657,6358.5,6372,6529,6630.5,6391,6019.5,5917.5,5700.5,5144,4504.5,4174,3806.5,3697.5
광주광역시,여자,1세,9775.5,9757.5,9323.5,8045,7429,7258.5,6722.5,6484.5,6889,7064,6778.5,6793.5,6919,7022.5,6740.5,6307,6211,5968,5403.5,4779,4425.5,4086.5
광주광역시,여자,2세,10311,9843,9831,9352.5,8061.5,7483.5,7325.5,6779.5,6566.5,7021.5,7217.5,6932,6916,7033.5,7132,6828.5,6397.5,6324,6113.5,5558,4909.5,4562
광주광역시,여자,3세,10507,10332.5,9916.5,9844.5,9351,8128.5,7592,7412,6831,6690,7173,7329.5,7010.5,6991.5,7120.5,7179,6852.5,6456.5,6402.5,6196,5628,4984
광주광역시,여자,4세,10841,10592.5,10403.5,9986.5,9906,9420,8207.5,7636,7456.5,6939,6776,7245.5,7420.5,7091.5,7091.5,7193.5,7195.5,6912,6553,6494.5,6301,5700
광주광역시,여자,5세,10975,10944,10735,10481,10017.5,9979,9495,8278.5,7709,7542.5,7039.5,6875,7320,7481.5,7160.5,7133,7174.5,7179,6927,6569,6519.5,6334
광주광역시,여자,6세,10825.5,11154.5,11144,10893.5,10622,10188.5,10163,9661,8430,7886,7729,7180,6988.5,7456.5,7611.5,7239.5,7205,7285.5,7315,7064,6681.5,6596
광주광역시,여자,7세,10864,10846.5,11206.5,11174,10872.5,10646.5,10227,10210,9715.5,8493.5,7926,7746,7199,6968.5,7438.5,7588.5,7188.5,7161,7249.5,7284,7037.5,6660
광주광역시,여자,8세,10699.5,10935,10958.5,11253,11165,10928,10733,10284.5,10262,9831,8589,7997.5,7787,7215.5,7000,7441,7541,7135,7136.5,7249,7268.5,7017
광주광역시,여자,9세,9933,10781,11073.5,11076,11337.5,11236.5,11001,10827,10356.5,10351.5,9919.5,8680,8059.5,7818,7240,6997.5,7427,7524,7117.5,7131.5,7227.5,7229.5
광주광역시,여자,10세,9413.5,10063,10946.5,11138,11101.5,11439.5,11349,11129,10928,10448.5,10447.5,9989.5,8730,8094.5,7854,7259.5,6984,7415.5,7524.5,7114,7106,7207.5
광주광역시,여자,11세,9355.5,9560.5,10256.5,11099.5,11253.5,11200,11534,11448,11223,11045.5,10559.5,10535.5,10037,8737.5,8110,7865.5,7247.5,6988.5,7434.5,7523,7090,7096
광주광역시,여자,12세,9449.5,9561,9792.5,10449,11299,11440,11361.5,11683.5,11584,11370,11181,10696.5,10639.5,10092.5,8791,8145.5,7863.5,7249.5,7007,7438.5,7515.5,7091.5
광주광역시,여자,13세,9461.5,9463,9577,9768,10420.5,11287,11425.5,11362,11697.5,11614,11404.5,11211,10699.5,10647.5,10089.5,8744,8090.5,7810,7207.5,6983.5,7406,7479.5
광주광역시,여자,14세,9770.5,9535,9552.5,9641.5,9771,10409,11286.5,11459,11393.5,11719,11645,11436.5,11232.5,10706,10645,10083,8743,8095.5,7789,7194.5,6980,7402.5
광주광역시,여자,15세,10232,9885.5,9658.5,9614,9684.5,9795.5,10366.5,11248.5,11471.5,11429,11745.5,11681,11450.5,11229.5,10719,10656,10070.5,8733,8087.5,7775,7173.5,6952
광주광역시,여자,16세,10941.5,10159.5,9841.5,9602,9531.5,9577.5,9655,10236,11133.5,11391,11348.5,11644,11591,11369.5,11139,10613.5,10537,9978,8664.5,7986,7686.5,7131
광주광역시,여자,17세,12234.5,10904,10172,9822,9560,9517.5,9535.5,9628.5,10224,11128,11372.5,11328.5,11626.5,11579.5,11370.5,11145.5,10616.5,10523,9951,8642.5,7996,7702.5
광주광역시,여자,18세,12947.5,12215,10924.5,10140,9706.5,9441,9410,9465,9549.5,10139.5,11069,11285,11196.5,11537.5,11535,11296,11049.5,10547.5,10465.5,9892.5,8628.5,8002
광주광역시,여자,19세,12963,13053.5,12315,10934,10123,9682.5,9350,9333,9413.5,9488.5,10031,10919,11133,11054.5,11366,11329.5,11078,10787,10273,10240.5,9703,8485
광주광역시,여자,20세,13215.5,13091.5,13199.5,12468,11020.5,10115.5,9619,9313,9326,9399,9427.5,9980,10853.5,11032,10956.5,11241,11178.5,10878.5,10588.5,10130.5,10128.5,9633.5
광주광역시,여자,21세,12356.5,13363.5,13254,13279,12443.5,10936,10002,9584.5,9312.5,9305.5,9336,9391.5,9927,10758.5,10970.5,10863.5,11103,11038,10763.5,10532.5,10097,10088
광주광역시,여자,22세,12038,12365,13438,13261,13094.5,12218.5,10752.5,9868.5,9475,9232.5,9164.5,9167.5,9229.5,9803,10655.5,10752.5,10636,10957.5,10937,10704,10489,10081.5
광주광역시,여자,23세,12599,11967.5,12337,13246.5,12922.5,12749,11905,10523,9673.5,9346.5,9064,8984.5,9018,9018.5,9537,10317,10384.5,10269,10610.5,10656.5,10468,10275.5
광주광역시,여자,24세,12184,12432.5,11869.5,12064.5,12859.5,12586,12415.5,11689.5,10400.5,9597.5,9256,8960,8816.5,8816.5,8815.5,9234.5,9967,10064,10020,10430.5,10447,10235.5
광주광역시,여자,25세,12814.5,11994,12249.5,11687.5,11823,12567,12334.5,12258,11545.5,10300,9485.5,9140.5,8839,8643,8606.5,8587,8987.5,9734.5,9881.5,9901.5,10292,10268
광주광역시,여자,26세,13504.5,12645,11858,12007.5,11399,11630,12403,12215.5,12144.5,11473,10253.5,9443.5,9097.5,8740,8480.5,8412.5,8404.5,8828.5,9591.5,9760,9762.5,10119
광주광역시,여자,27세,13365.5,13285,12416,11623,11793.5,11228,11451.5,12186,12054.5,12073,11382,10142,9318,8948.5,8574,8286,8274,8253,8654.5,9492,9668.5,9609
광주광역시,여자,28세,13442,13185,13070.5,12138.5,11359,11587,11074,11338,12080,11971,12022.5,11375,10085.5,9219,8795.5,8412,8158.5,8114,8112.5,8596,9402.5,9547
광주광역시,여자,29세,13392.5,13284,13050,12860.5,11929.5,11225,11446.5,10979,11275.5,12012.5,11875,11988.5,11338,10003,9169.5,8693,8285,8072.5,8032.5,8064.5,8547,9311.5
광주광역시,여자,30세,12898,13256,13155,12869,12700,11832,11101.5,11295.5,10858,11243.5,12019,11896,11940,11288,9952.5,8998.5,8532.5,8185,7973.5,7918.5,7976,8494.5
광주광역시,여자,31세,13069.5,12984,13354,13151,12826,12653.5,11774.5,11069,11257,10884.5,11306,12070.5,11865,11837,11220.5,9852.5,8838,8403,8119,7922.5,7864,7931.5
광주광역시,여자,32세,12865,13018.5,12956.5,13307,13090,12811,12653.5,11771.5,11059.5,11293,10909,11308,12051,11801.5,11788,11125.5,9749,8773.5,8340.5,8028,7822,7838
광주광역시,여자,33세,12058,12901.5,13043,12893.5,13218.5,13070.5,12818,12645,11777,11131,11379,10977,11346.5,12076,11857,11806.5,11031.5,9641.5,8726.5,8322.5,8030,7855.5
광주광역시,여자,34세,11990.5,12047.5,12969,13073.5,12871.5,13219.5,13081,12827,12678.5,11880,11250,11466,11023.5,11364.5,12076,11782,11670.5,10932,9598,8742,8330,8023.5
광주광역시,여자,35세,11888,12032.5,12090.5,12985.5,13022,12870,13251,13097,12874.5,12771.5,12003.5,11365,11512.5,11058.5,11400.5,12069,11733,11613.5,10906,9601,8749.5,8346.5
광주광역시,여자,36세,11494.5,11972,12149,12122,12961.5,13058,12922,13325.5,13182,12985.5,12922,12127.5,11454,11586,11104.5,11380,11999,11699,11629.5,10939.5,9597.5,8745
광주광역시,여자,37세,11692.5,11564.5,12013,12183.5,12141,12960,13089,12995,13385,13244.5,13080.5,12993.5,12167,11461,11610.5,11101.5,11319.5,11961.5,11665,11623.5,10935,9603
광주광역시,여자,38세,12072,11755.5,11653.5,12024.5,12144,12145.5,13007,13136.5,13046,13489.5,13357,13194,13094.5,12218.5,11490.5,11602,11066.5,11283,11925,11668.5,11601.5,10924.5
광주광역시,여자,39세,12895,12072.5,11806.5,11662,11975.5,12133,12170.5,13063,13184.5,13099.5,13568,13451,13239.5,13081.5,12211,11471.5,11560.5,11025,11260.5,11936.5,11679,11594
광주광역시,여자,40세,12966,12950.5,12119,11787.5,11630,11962.5,12138.5,12168,13061.5,13248,13166,13638.5,13520.5,13267.5,13116.5,12228,11439,11499.5,10979.5,11269,11943.5,11671.5
광주광역시,여자,41세,11843,12960,12949.5,12089.5,11747,11570,11909.5,12130,12169.5,13082.5,13284.5,13178,13647,13537.5,13282,13121.5,12189,11402,11498,10994.5,11259,11917
광주광역시,여자,42세,11091.5,11833,12961.5,12918,12013.5,11639.5,11475.5,11850.5,12114,12194,13099.5,13300,13189.5,13630,13504,13229.5,13033.5,12120.5,11362,11456,10975,11248
광주광역시,여자,43세,10004.5,11049,11774,12855,12780.5,11892,11571,11466,11830,12087.5,12199.5,13117.5,13286.5,13162.5,13640.5,13513.5,13199,12978,12068.5,11314.5,11413.5,10945
광주광역시,여자,44세,9493.5,9966,10991.5,11671.5,12760.5,12694.5,11826.5,11502,11408.5,11811.5,12068,12189.5,13103.5,13283.5,13188,13637,13470,13153.5,12943,12036,11279,11389
광주광역시,여자,45세,9123.5,9436,9922,10906,11560.5,12631.5,12549.5,11737,11459,11402.5,11824.5,12067,12159,13087.5,13275,13153,13598.5,13443.5,13118,12911,12031,11269.5
광주광역시,여자,46세,7803,9048,9374.5,9834.5,10775.5,11443,12540.5,12477,11701,11451.5,11380,11811,12068,12152,13051,13213.5,13101,13534,13376.5,13085.5,12866.5,11958.5
광주광역시,여자,47세,7627.5,7734,8971,9266.5,9699,10652.5,11305,12444,12446.5,11676,11441,11364,11771.5,11998,12104,12998,13146,13028.5,13441,13277,12995.5,12800.5
광주광역시,여자,48세,7259,7558.5,7668.5,8891,9168.5,9612,10551.5,11227,12400,12410.5,11654,11434.5,11335.5,11728.5,11972,12086,12977.5,13094,12967,13414.5,13271.5,12966
광주광역시,여자,49세,6666,7182.5,7513,7585,8772,9091,9523,10484,11206.5,12366.5,12389.5,11658,11399.5,11275,11673,11911,12024,12926,13034,12891.5,13333.5,13183.5
광주광역시,여자,50세,7014.5,6616,7121.5,7429,7505,8714,9036.5,9470,10447,11168,12326.5,12351,11591,11334.5,11215,11611.5,11829,11921,12822,12951,12849.5,13269.5
광주광역시,여자,51세,6941,6985,6572.5,7055.5,7347,7422.5,8634.5,8971,9425,10404.5,11103.5,12256,12309.5,11536.5,11261.5,11154.5,11525.5,11737,11834,12750.5,12888.5,12745.5
광주광역시,여자,52세,6912,6890,6916.5,6498,7002,7290,7341.5,8557,8914.5,9353.5,10318.5,11040.5,12185.5,12235,11476.5,11195,11081,11444,11654,11770,12679.5,12809.5
광주광역시,여자,53세,6307,6857,6841,6843,6414,6924.5,7216.5,7295.5,8539.5,8905,9358,10284.5,10986,12136.5,12171.5,11401.5,11112,11006,11362.5,11554.5,11650.5,12550.5
광주광역시,여자,54세,5245.5,6251,6794,6765.5,6770,6365,6864,7148,7248,8491.5,8847,9318,10258.5,10917.5,12068,12092.5,11298,11027.5,10930.5,11314,11488.5,11553.5
광주광역시,여자,55세,5050.5,5186.5,6188.5,6718,6696,6715,6304.5,6814,7095,7200.5,8473,8829,9297.5,10232.5,10867.5,11994.5,12013,11201.5,10919,10836.5,11213.5,11386
광주광역시,여자,56세,4933,5007,5145.5,6121,6638,6607.5,6658,6273,6774,7054,7151,8438.5,8816.5,9237,10152,10819,11914.5,11892,11095.5,10854,10774,11118
광주광역시,여자,57세,5676.5,4909,4975,5105.5,6079.5,6586,6559.5,6609,6234.5,6737.5,7019.5,7107.5,8396.5,8795.5,9190,10057,10710.5,11831,11826,11030,10780,10667
광주광역시,여자,58세,6053.5,5641,4866,4928.5,5057,6040.5,6548,6507,6566,6216,6748,7040,7080.5,8330,8738.5,9132,9985,10632.5,11741.5,11733,10961,10678
광주광역시,여자,59세,5191.5,6001.5,5594.5,4834.5,4887.5,5014,5994.5,6478.5,6456.5,6535.5,6185.5,6720.5,7010.5,7052,8287,8683,9058.5,9893,10517.5,11649.5,11669,10868
광주광역시,여자,60세,4802.5,5148.5,5977.5,5570.5,4802.5,4862,4990.5,5953.5,6423.5,6429.5,6523,6197,6736,7006.5,7029,8232,8612.5,8981,9804,10446,11554.5,11538
광주광역시,여자,61세,4655,4777.5,5103.5,5946,5545.5,4779,4839.5,4933,5881.5,6394.5,6416,6505.5,6159.5,6670.5,6964.5,7002.5,8176.5,8531,8904.5,9716,10337,11457
광주광역시,여자,62세,4432,4615,4746.5,5056,5861,5475,4743,4819,4916.5,5861.5,6386,6403,6474.5,6121.5,6643,6931.5,6946,8121,8477.5,8841,9639.5,10254.5
광주광역시,여자,63세,4147,4410.5,4585.5,4685.5,5024,5842.5,5440.5,4696,4760,4896.5,5873,6386,6398.5,6468,6098.5,6626,6898.5,6887.5,8045,8393.5,8756.5,9559.5
광주광역시,여자,64세,4003.5,4120,4367.5,4538,4651.5,4985,5816.5,5416,4657,4736,4882,5848.5,6352.5,6360.5,6431,6047.5,6568,6846,6826.5,7980.5,8318.5,8664.5
광주광역시,여자,65세,3930.5,3980,4081.5,4318,4508.5,4614.5,4943,5791.5,5402.5,4640.5,4716.5,4845.5,5829,6350.5,6341,6388.5,6008,6526.5,6806,6813.5,7935,8255.5
광주광역시,여자,66세,3573.5,3889.5,3938.5,4042.5,4310,4514.5,4605,4913,5728,5357.5,4631.5,4713,4862,5824,6297,6288,6348.5,5980.5,6474,6741,6770.5,7886
광주광역시,여자,67세,3246,3571.5,3870.5,3891,3988,4246,4467,4574.5,4878,5713.5,5366,4638.5,4697.5,4836.5,5785,6237.5,6236.5,6296,5929,6444.5,6693.5,6708
광주광역시,여자,68세,3048.5,3212.5,3528,3799,3828,3967,4229.5,4436,4542,4838,5690,5363.5,4615.5,4670.5,4831,5774,6206,6190,6254.5,5903,6414,6650
광주광역시,여자,69세,3110.5,2995,3171.5,3489,3770.5,3825.5,3955,4166,4373,4502.5,4806,5658,5321,4579.5,4638,4787.5,5723,6165.5,6156.5,6214.5,5859,6361
광주광역시,여자,70세,3172,3060.5,2942,3112,3456.5,3731.5,3762,3891.5,4116,4346.5,4491.5,4798.5,5627.5,5272,4545,4607,4736.5,5676.5,6134,6113.5,6168.5,5808.5
광주광역시,여자,71세,2842,3107,2986.5,2875,3058.5,3411,3720,3740,3854.5,4095,4317.5,4469,4753.5,5566.5,5231,4502,4571,4722,5649,6088.5,6056,6122
광주광역시,여자,72세,2567,2793.5,3042.5,2937.5,2836,3005.5,3357,3650,3692.5,3849,4070.5,4280,4450.5,4733,5510.5,5161,4451.5,4525,4676.5,5602.5,6037,6016
광주광역시,여자,73세,2295.5,2498,2726.5,2986,2891,2791.5,2962,3292.5,3598,3663.5,3796,4024.5,4234.5,4386,4661,5430.5,5089,4378,4462.5,4634.5,5551,5976.5
광주광역시,여자,74세,2076.5,2229.5,2423.5,2653,2911.5,2817,2751,2923,3248,3568,3629,3760,3973.5,4166,4316.5,4605,5378.5,5036.5,4323,4393.5,4567,5493
광주광역시,여자,75세,1865,2012,2166,2362,2585.5,2841,2750.5,2703.5,2892.5,3203,3510,3573.5,3697,3910.5,4110.5,4247,4533.5,5311.5,4970,4266,4352,4527.5
광주광역시,여자,76세,1947.5,1800,1955,2092,2286,2512.5,2782,2683,2627,2825,3136.5,3457.5,3507.5,3610.5,3845.5,4038.5,4155.5,4462.5,5239,4916.5,4232.5,4308.5
광주광역시,여자,77세,2097.5,1856,1721.5,1874.5,2025,2217,2436,2716.5,2627.5,2588.5,2788,3084.5,3391,3428,3542.5,3763,3942.5,4067,4378,5153.5,4822.5,4139
광주광역시,여자,78세,1791,2010,1765.5,1632.5,1798.5,1953.5,2142.5,2358.5,2613,2542.5,2518,2725.5,3020.5,3305,3342.5,3454.5,3669,3851,3991,4291.5,5029.5,4714
